# Diamond_cryo_no_bc_open1_6vx6h at temperature 289.162 K.
# File generated by IDL:
# Instrument: NOMAD
#TOF                  Is/Iv                   Error
  770.817907750         1.696706295           0.042513965                     
  771.666865597         1.646246314           0.042514033                     
  772.516846799         1.681856632           0.042907707                     
  773.367680796         1.762505770           0.043481727                     
  774.219367588         1.838204145           0.043721264                     
  775.072077735         1.802140117           0.043949396                     
  775.925725957         1.754358411           0.044074451                     
  776.780312254         1.806713223           0.044355580                     
  777.635836626         1.828710198           0.044450966                     
  778.492213793         1.828752518           0.044740737                     
  779.349614315         1.838417172           0.045107129                     
  780.207952912         1.842588067           0.045180166                     
  781.067314863         1.917268634           0.045112968                     
  781.927444330         1.909961343           0.044923160                     
  782.788682432         1.865078092           0.044861616                     
  783.650773328         1.847204685           0.044544816                     
  784.513887579         1.855119467           0.044634598                     
  785.377939905         1.865106940           0.044732592                     
  786.242845027         1.828310132           0.044472708                     
  787.108858783         1.813654065           0.044317976                     
  787.975725334         1.761815071           0.043532812                     
  788.843615239         1.760847449           0.043192024                     
  789.712357940         1.733345032           0.043103731                     
  790.582123996         1.688682795           0.042805916                     
  791.452828126         1.691881061           0.042411787                     
  792.324555611         1.675567865           0.042218530                     
  793.197221171         1.683688164           0.042132222                     
  794.070739527         1.626322150           0.041540024                     
  794.945281236         1.558872819           0.041067126                     
  795.820846301         1.592474699           0.040993241                     
  796.697349440         1.618631244           0.040911448                     
  797.574705375         1.606168509           0.040455907                     
  798.453169944         1.602174640           0.040342932                     
  799.332572588         1.556086540           0.040034265                     
  800.212913306         1.566012502           0.039524905                     
  801.094277380         1.486354232           0.039214313                     
  801.976494248         1.496326566           0.038946254                     
  802.859734472         1.514980793           0.038582730                     
  803.743998049         1.588707805           0.038457557                     
  804.629284982         1.528980374           0.038074613                     
  805.515339430         1.452566862           0.037550063                     
  806.402502512         1.498680949           0.037535994                     
  807.290688949         1.513106942           0.037346528                     
  808.179813460         1.521270752           0.036913973                     
  809.069961327         1.449790716           0.036933310                     
  809.960961988         1.535037398           0.036781691                     
  810.853071284         1.500570774           0.036230001                     
  811.746118655         1.540282607           0.036358975                     
  812.640104100         1.543241978           0.036255602                     
  813.535112900         1.493144989           0.035987904                     
  814.431059775         1.473569870           0.035601295                     
  815.328115284         1.554821730           0.035487157                     
  816.226108869         1.601382971           0.035547397                     
  817.125040528         1.553927183           0.035332985                     
  818.024910262         1.612264276           0.035131546                     
  818.925888630         1.620710969           0.035043540                     
  819.827805073         1.567253113           0.035113901                     
  820.730830150         1.666932225           0.035001798                     
  821.634622743         1.591189623           0.034684725                     
  822.539609250         1.661567092           0.034683245                     
  823.445533831         1.620224476           0.034649406                     
  824.352396488         1.620123744           0.034478336                     
  825.260367778         1.650925279           0.034409024                     
  826.169277144         1.616197109           0.034096774                     
  827.079124585         1.610281825           0.033655158                     
  827.990080659         1.594413042           0.033708373                     
  828.901974809         1.516546369           0.033600089                     
  829.814807033         1.587661266           0.033307900                     
  830.728747892         1.572178602           0.033264427                     
  831.643712105         1.523413777           0.033128780                     
  832.559699673         1.526543617           0.032992920                     
  833.476625315         1.588464975           0.033065507                     
  834.394659592         1.506140709           0.032947547                     
  835.313546664         1.473976016           0.032599813                     
  836.233542370         1.437555313           0.032404196                     
  837.154561431         1.479056239           0.032222474                     
  838.076603846         1.454791665           0.032120689                     
  838.999499056         1.424479365           0.032118704                     
  839.923588180         1.424506903           0.032089416                     
  840.848615380         1.417448044           0.032132077                     
  841.774751213         1.436994314           0.031973586                     
  842.701910400         1.383080482           0.031770738                     
  843.629922384         1.437568903           0.031847190                     
  844.559043001         1.426918745           0.031692113                     
  845.489272252         1.380583167           0.031456126                     
  846.420439578         1.389022350           0.031405640                     
  847.352630259         1.386233330           0.031430373                     
  848.285844294         1.381141543           0.031384956                     
  849.220166963         1.368523717           0.031307217                     
  850.155427708         1.378552437           0.031379105                     
  851.091797086         1.396107554           0.031343367                     
  852.029104539         1.382241845           0.031283077                     
  852.967520627         1.364042759           0.031163902                     
  853.906960068         1.364985704           0.031104809                     
  854.847422865         1.331079483           0.030976122                     
  855.788823736         1.334864616           0.030912784                     
  856.731418521         1.351797819           0.031011465                     
  857.674951381         1.369539022           0.031083160                     
  858.619592875         1.352387428           0.031155603                     
  859.565257723         1.377137780           0.031027736                     
  860.511860647         1.405630350           0.031033894                     
  861.459657484         1.375225186           0.031070723                     
  862.408477675         1.394425035           0.031049436                     
  863.358321221         1.442378879           0.031019624                     
  864.309102842         1.429323673           0.030973013                     
  865.260993097         1.468076825           0.031073381                     
  866.213991987         1.498452783           0.031237098                     
  867.168014230         1.477123737           0.031216619                     
  868.123145108         1.503156424           0.031131897                     
  869.079128781         1.531085730           0.031081725                     
  870.036306368         1.503155231           0.031038739                     
  870.994592589         1.472684383           0.031072837                     
  871.953902164         1.478217959           0.031013902                     
  872.914149814         1.503135800           0.030895288                     
  873.875591378         1.496694803           0.030785259                     
  874.838056296         1.485653281           0.030533630                     
  875.801544569         1.506596565           0.030528533                     
  876.766141476         1.492239833           0.030435444                     
  877.731676458         1.471625686           0.030316400                     
  878.698405353         1.493521810           0.030294930                     
  879.666242883         1.456638455           0.030139036                     
  880.635103767         1.463881850           0.030100310                     
  881.604902726         1.475832224           0.030103467                     
  882.575895599         1.479410410           0.029970382                     
  883.547911826         1.461656332           0.030011378                     
  884.521036687         1.473805070           0.029932411                     
  885.495270182         1.475496054           0.029935883                     
  886.470527032         1.487911701           0.029923921                     
  887.446721957         1.473913193           0.029827111                     
  888.424196075         1.499668717           0.029894174                     
  889.402693547         1.514445424           0.029713996                     
  890.382129094         1.504590631           0.029677021                     
  891.362758555         1.538906813           0.029709647                     
  892.344496650         1.470111132           0.029288718                     
  893.327343379         1.448924899           0.029168776                     
  894.311213463         1.406425118           0.029044220                     
  895.296192181         1.437283874           0.029072379                     
  896.282194253         1.391073942           0.028759067                     
  897.269304959         1.351672530           0.028781342                     
  898.257609579         1.357631922           0.028439763                     
  899.246852273         1.319743395           0.028339677                     
  900.237203602         1.292934299           0.028213394                     
  901.228748845         1.286587119           0.027973342                     
  902.221317441         1.261389494           0.027841426                     
  903.214994672         1.243120551           0.027911699                     
  904.209780537         1.184537411           0.027618205                     
  905.205589757         1.223927379           0.027658363                     
  906.202507611         1.178762317           0.027429258                     
  907.200619378         1.219239116           0.027408553                     
  908.199839779         1.167352438           0.027235741                     
  909.199998255         1.133592725           0.027184188                     
  910.201350645         1.151871443           0.027056208                     
  911.203811669         1.180698991           0.027096865                     
  912.207381327         1.169173598           0.027032275                     
  913.212144898         1.195292234           0.027187257                     
  914.217761265         1.198108196           0.026964036                     
  915.224742105         1.187576890           0.027082777                     
  916.232746299         1.279024124           0.027101497                     
  917.241859127         1.227024317           0.027020864                     
  918.251995310         1.221672654           0.027108899                     
  919.263325406         1.259898424           0.027201831                     
  920.275764137         1.285470009           0.027113431                     
  921.289396781         1.288670778           0.027087523                     
  922.304052779         1.322067380           0.027285962                     
  923.319732132         1.323454142           0.027149935                     
  924.336690678         1.349091530           0.027138620                     
  925.354757858         1.352054119           0.027077636                     
  926.373933672         1.372046947           0.027093812                     
  927.394047562         1.357668638           0.027140118                     
  928.415525924         1.345491529           0.027183838                     
  929.438027640         1.344185472           0.027130907                     
  930.461723270         1.301155686           0.026952955                     
  931.486527534         1.339673519           0.026978497                     
  932.512440432         1.347204328           0.026978996                     
  933.539376685         1.304710984           0.026910521                     
  934.567592130         1.201942563           0.026545811                     
  935.596916210         1.266808510           0.026657633                     
  936.627263644         1.233138442           0.026428033                     
  937.658804992         1.242036462           0.026412406                     
  938.691540254         1.196413517           0.026336560                     
  939.725384149         1.202223420           0.026261415                     
  940.760421959         1.237443686           0.026230020                     
  941.796568402         1.217216015           0.026169002                     
  942.833738200         1.209380031           0.026263616                     
  943.872101911         1.162349105           0.026177028                     
  944.911659536         1.198222160           0.026184399                     
  945.952325795         1.180363059           0.026111681                     
  946.994185967         1.152374506           0.026070712                     
  948.037154774         1.163781285           0.026123065                     
  949.081317494         1.171002865           0.025946174                     
  950.126588848         1.183987498           0.025895932                     
  951.173054116         1.153614402           0.025822722                     
  952.220542739         1.158299446           0.025915849                     
  953.269310554         1.125228524           0.025866363                     
  954.319272283         1.120474100           0.025794525                     
  955.370172087         1.108977795           0.025706365                     
  956.422436364         1.108737230           0.025636799                     
  957.475809275         1.078268409           0.025618057                     
  958.530376099         1.079977155           0.025647164                     
  959.586051558         1.069168806           0.025539918                     
  960.642920930         1.069114208           0.025498193                     
  961.700898936         1.076147676           0.025453132                     
  962.760070856         1.016180038           0.025405299                     
  963.820436689         1.004733443           0.025411061                     
  964.881825877         0.995456815           0.025288151                     
  965.944579537         1.014950871           0.025295276                     
  967.008441832         1.009974360           0.025361371                     
  968.073498040         1.014963627           0.025288769                     
  969.139748162         1.005704641           0.025269248                     
  970.207106918         1.028852940           0.025280681                     
  971.275574308         1.023157716           0.025145670                     
  972.345320891         1.047128201           0.025269268                     
  973.416261387         1.081909895           0.025360358                     
  974.488225238         1.091267943           0.025291538                     
  975.561553562         1.078642607           0.025314788                     
  976.635990520         1.145641446           0.025415479                     
  977.711621392         1.204221845           0.025533310                     
  978.788446177         1.219040036           0.025597216                     
  979.866464875         1.219268680           0.025663642                     
  980.945592208         1.241474628           0.025804652                     
  982.025998734         1.300861716           0.025880562                     
  983.107599173         1.320107222           0.025839975                     
  984.190393526         1.356142163           0.025945822                     
  985.274211234         1.404221535           0.026066847                     
  986.359393414         1.428906798           0.026050860                     
  987.445769508         1.405537486           0.026281675                     
  988.533254236         1.476640701           0.026177373                     
  989.622018157         1.478174567           0.026298440                     
  990.711890712         1.500848532           0.026497623                     
  991.803042460         1.566332221           0.026516776                     
  992.895388122         1.590786815           0.026608063                     
  993.988927697         1.620651484           0.026647487                     
  995.083575907         1.652184725           0.026708724                     
  996.179588589         1.662996411           0.026736423                     
  997.276709905         1.658651233           0.026660648                     
  998.375110414         1.641466379           0.026698691                     
  999.474704837         1.633083940           0.026536919                     
  1000.575493174        1.639284492           0.026396582                     
  1001.677475424        1.588297963           0.026422358                     
  1002.780651588        1.558767557           0.026299604                     
  1003.885106945        1.543878794           0.026145330                     
  1004.990670936        1.508821845           0.025878007                     
  1006.097514120        1.486644864           0.025947849                     
  1007.205636497        1.438631296           0.025762416                     
  1008.314952788        1.395651340           0.025575308                     
  1009.425462992        1.370681763           0.025350844                     
  1010.537252390        1.332177043           0.025170306                     
  1011.650150421        1.314288855           0.025140261                     
  1012.764327646        1.337435007           0.025102711                     
  1013.879784064        1.290903568           0.024924623                     
  1014.996349116        1.260753632           0.024794966                     
  1016.114278640        1.288476825           0.024770340                     
  1017.233402079        1.246220708           0.024863398                     
  1018.353719430        1.271762848           0.024868135                     
  1019.475315975        1.296991944           0.024891249                     
  1020.598191713        1.319616199           0.024794799                     
  1021.722090806        1.293935537           0.024753902                     
  1022.847439651        1.324489951           0.024796736                     
  1023.973982409        1.357260585           0.024784240                     
  1025.101633802        1.334488511           0.024795013                     
  1026.230649667        1.296444058           0.024621129                     
  1027.360944725        1.306724906           0.024604356                     
  1028.492518977        1.309017420           0.024643964                     
  1029.625287142        1.272525191           0.024546874                     
  1030.759249220        1.299498320           0.024559536                     
  1031.894405213        1.313572168           0.024518999                     
  1033.030925677        1.271656513           0.024476223                     
  1034.168640056        1.276710033           0.024456175                     
  1035.307548348        1.292903900           0.024403226                     
  1036.447821113        1.282021284           0.024447986                     
  1037.589373071        1.215802431           0.024305902                     
  1038.732118942        1.239273906           0.024306758                     
  1039.876229286        1.213233232           0.024165436                     
  1041.021533544        1.220997930           0.024216235                     
  1042.167946436        1.227279544           0.024165755                     
  1043.315809080        1.164693236           0.023973670                     
  1044.464865638        1.147352815           0.024054081                     
  1045.615116109        1.136883259           0.023900974                     
  1046.766731053        1.125329018           0.023818536                     
  1047.919625190        1.070941925           0.023683032                     
  1049.073798520        1.083301783           0.023734744                     
  1050.229251044        1.072629571           0.023602197                     
  1051.385897481        1.056130171           0.023519714                     
  1052.543737831        1.038051009           0.023502926                     
  1053.703027934        1.039191365           0.023505148                     
  1054.863597230        1.000392199           0.023366980                     
  1056.025360440        1.059704185           0.023541745                     
  1057.188402842        1.050156951           0.023472555                     
  1058.352724438        1.078148723           0.023636917                     
  1059.518325227        1.063897133           0.023660345                     
  1060.685290489        1.075902343           0.023709388                     
  1061.853449664        1.077595592           0.023658694                     
  1063.022888032        1.106574893           0.023800381                     
  1064.193690873        1.133704901           0.023896047                     
  1065.365772908        1.140776396           0.023899086                     
  1066.539134135        1.133556724           0.023900599                     
  1067.713774555        1.164516926           0.023922933                     
  1068.889694169        1.127938628           0.023842442                     
  1070.066892976        1.189726353           0.024054385                     
  1071.245456255        1.169605374           0.023973929                     
  1072.425298728        1.148241639           0.023959299                     
  1073.606420394        1.171333313           0.024085124                     
  1074.788821252        1.180845261           0.024148406                     
  1075.972586584        1.164279699           0.024036184                     
  1077.157631109        1.170236111           0.024006336                     
  1078.343954826        1.223410487           0.024119334                     
  1079.531557737        1.184670448           0.024120667                     
  1080.720525121        1.211762667           0.024101288                     
  1081.910771698        1.204803705           0.024217969                     
  1083.102297468        1.224695563           0.024168381                     
  1084.295272990        1.213674903           0.024190191                     
  1085.489442426        1.231559992           0.024315057                     
  1086.684976334        1.223298907           0.024144377                     
  1087.881789436        1.196261644           0.024126361                     
  1089.079881730        1.168945909           0.023881776                     
  1090.279338498        1.210580587           0.023980691                     
  1091.480159738        1.175049663           0.023863539                     
  1092.682345450        1.137383461           0.023833838                     
  1093.885810356        1.115251303           0.023766478                     
  1095.090469176        1.075056434           0.023783934                     
  1096.296577748        1.064049244           0.023593791                     
  1097.503965512        1.043423057           0.023566165                     
  1098.712803029        1.033722639           0.023637410                     
  1099.922834460        1.034876347           0.023481915                     
  1101.134145084        1.059507370           0.023496831                     
  1102.346990740        1.034905553           0.023570556                     
  1103.561030309        1.032929778           0.023536979                     
  1104.776519630        1.068522573           0.023605154                     
  1105.993202865        1.110695243           0.023764951                     
  1107.211250573        1.110561252           0.023772414                     
  1108.430748033        1.133941531           0.023829475                     
  1109.651524686        1.160815597           0.023850718                     
  1110.873665812        1.219979525           0.024007674                     
  1112.097171410        1.234505296           0.024087762                     
  1113.321956201        1.250996351           0.024189664                     
  1114.548105466        1.254437447           0.024233240                     
  1115.775704482        1.313821554           0.024283538                     
  1117.004497412        1.313246489           0.024350647                     
  1118.234654815        1.342759848           0.024377300                     
  1119.466261970        1.361332178           0.024381309                     
  1120.699233598        1.317231297           0.024305016                     
  1121.933484418        1.325904012           0.024344225                     
  1123.169184991        1.349487782           0.024355342                     
  1124.406164758        1.328460693           0.024337817                     
  1125.644594276        1.309752822           0.024312695                     
  1126.884302987        1.324687123           0.024222608                     
  1128.125376172        1.309054613           0.024200657                     
  1129.367813829        1.315430999           0.024258451                     
  1130.611701238        1.324751496           0.024177254                     
  1131.856953119        1.287270546           0.024121413                     
  1133.103569474        1.281324983           0.024164541                     
  1134.351465022        1.284823895           0.024189060                     
  1135.600725042        1.266845584           0.024150324                     
  1136.851520094        1.252871752           0.024078018                     
  1138.103594339        1.260475278           0.023938921                     
  1139.357033057        1.272441626           0.023931889                     
  1140.611836248        1.216854215           0.023888254                     
  1141.868089190        1.188127279           0.023840418                     
  1143.125706606        1.187670350           0.023781046                     
  1144.384688494        1.169695020           0.023682874                     
  1145.645034855        1.154938459           0.023613142                     
  1146.906830968        1.117089987           0.023467941                     
  1148.169991554        1.080059528           0.023332828                     
  1149.434516612        1.058864355           0.023178189                     
  1150.700491423        1.061954856           0.023102090                     
  1151.967830706        1.040780425           0.022996736                     
  1153.236534462        0.995339692           0.022988196                     
  1154.506687970        1.001321673           0.022991337                     
  1155.778205951        0.999560535           0.022938347                     
  1157.051088405        0.989216387           0.022947281                     
  1158.325420611        0.967345715           0.022983677                     
  1159.601202569        0.974385500           0.022955732                     
  1160.878348999        0.978273511           0.022956628                     
  1162.156859903        0.978194714           0.022952771                     
  1163.436820558        1.004218340           0.022891843                     
  1164.718145687        1.028660536           0.023054750                     
  1166.000920567        1.081929564           0.023190273                     
  1167.285145200        1.110204935           0.023324143                     
  1168.570734306        1.132010341           0.023406602                     
  1169.857687884        1.149012804           0.023368025                     
  1171.146176494        1.177550793           0.023549663                     
  1172.436029576        1.212429166           0.023747073                     
  1173.727332411        1.239304543           0.023803182                     
  1175.019999719        1.283622146           0.023855372                     
  1176.314116778        1.325584769           0.023929679                     
  1177.609683590        1.286911488           0.023836629                     
  1178.906614875        1.278649092           0.023894546                     
  1180.204995912        1.287247539           0.023888379                     
  1181.504826701        1.305340290           0.023837310                     
  1182.806107242        1.296777368           0.023861297                     
  1184.108837536        1.306580186           0.023937719                     
  1185.413017581        1.299453378           0.023856762                     
  1186.718476820        1.282771230           0.023843167                     
  1188.025471091        1.301859498           0.023950458                     
  1189.333915114        1.315696001           0.024002340                     
  1190.643808889        1.337652802           0.024047110                     
  1191.955152416        1.363949895           0.024052646                     
  1193.267945696        1.390299201           0.024161750                     
  1194.582103448        1.454355836           0.024324573                     
  1195.897796232        1.471326590           0.024414135                     
  1197.214853489        1.490979910           0.024385578                     
  1198.533445777        1.497279167           0.024459354                     
  1199.853487818        1.481070876           0.024482181                     
  1201.174979611        1.491597652           0.024453081                     
  1202.497921156        1.448897600           0.024439461                     
  1203.822227174        1.452991128           0.024277285                     
  1205.148153503        1.454565048           0.024363770                     
  1206.475359025        1.393876672           0.024092346                     
  1207.804184859        1.389836669           0.024062473                     
  1209.134460445        1.313953757           0.023819916                     
  1210.466100503        1.229743838           0.023685977                     
  1211.799275594        1.192044258           0.023658829                     
  1213.133815157        1.162097216           0.023402799                     
  1214.469975031        1.180297494           0.023393298                     
  1215.807499378        1.081249833           0.023173795                     
  1217.146558756        1.031503439           0.023062905                     
  1218.487067887        1.061234117           0.022880983                     
  1219.829112050        0.992085695           0.022800417                     
  1221.172605965        0.945544183           0.022648424                     
  1222.517464353        0.928408682           0.022707434                     
  1223.863943051        0.916314602           0.022413461                     
  1225.211786223        0.903788090           0.022501418                     
  1226.561249706        0.902286649           0.022524280                     
  1227.912077662        0.880838335           0.022440338                     
  1229.264525928        0.922762573           0.022389523                     
  1230.618338668        0.894286156           0.022466944                     
  1231.973686439        0.905058622           0.022434098                     
  1233.330569243        0.888633311           0.022464910                     
  1234.688901798        0.925171733           0.022534923                     
  1236.048769385        0.930771649           0.022539824                     
  1237.410001445        0.973988950           0.022795675                     
  1238.772853816        0.981735170           0.022671812                     
  1240.137155939        0.994418204           0.022719115                     
  1241.503078374        1.024128795           0.022667892                     
  1242.870450561        1.027999401           0.022676450                     
  1244.239187220        1.021047711           0.022793399                     
  1245.609629471        1.035439014           0.022783056                     
  1246.981436194        1.016319871           0.022780667                     
  1248.354863228        1.028392673           0.022724955                     
  1249.729654735        0.998170376           0.022757540                     
  1251.106151833        1.008801937           0.022795704                     
  1252.484098683        0.956441045           0.022505914                     
  1253.863495286        0.976688564           0.022589702                     
  1255.244426920        0.992789447           0.022665025                     
  1256.626893586        0.977251768           0.022490296                     
  1258.010895283        0.944462717           0.022446356                     
  1259.396346733        0.925305963           0.022262929                     
  1260.783503774        0.962274194           0.022410557                     
  1262.172025288        0.939206123           0.022471839                     
  1263.562167112        0.909797192           0.022326252                     
  1264.953843969        0.915617943           0.022307453                     
  1266.346970578        0.901401520           0.022243411                     
  1267.741632218        0.913707912           0.022356807                     
  1269.137828890        0.940535367           0.022394252                     
  1270.535645874        0.927310526           0.022264946                     
  1271.934912610        0.926074624           0.022179485                     
  1273.335799657        0.909457743           0.022197332                     
  1274.738221736        0.869424999           0.022213107                     
  1276.142178846        0.910236955           0.022244812                     
  1277.547670989        0.928834379           0.022257546                     
  1278.954698163        0.880038977           0.022117273                     
  1280.363345649        0.893574178           0.022096821                     
  1281.773442886        0.883562148           0.022067955                     
  1283.185160435        0.847688615           0.021982233                     
  1284.598327737        0.869959772           0.021990316                     
  1286.013200629        0.869514704           0.022022319                     
  1287.429523273        0.875976682           0.022106188                     
  1288.847466229        0.851458549           0.022006275                     
  1290.266944216        0.807817578           0.021847128                     
  1291.687957235        0.807785749           0.021905381                     
  1293.110590566        0.783370495           0.021861895                     
  1294.534758928        0.808955371           0.021925564                     
  1295.960547602        0.832872570           0.021981900                     
  1297.387871307        0.853675067           0.021982123                     
  1298.816730044        0.806353927           0.021895124                     
  1300.247209093        0.842906177           0.022001256                     
  1301.679223173        0.854420900           0.021954539                     
  1303.112857564        0.863050044           0.021952269                     
  1304.548026988        0.905375838           0.022177383                     
  1305.984816722        0.926019907           0.022177839                     
  1307.423141489        0.955107987           0.022255093                     
  1308.863086566        1.000249147           0.022461385                     
  1310.304651955        1.082250953           0.022612262                     
  1311.747752376        1.104156256           0.022798846                     
  1313.192473108        1.147067904           0.022895755                     
  1314.638728872        1.244462490           0.023141829                     
  1316.086690226        1.297408223           0.023427291                     
  1317.536101333        1.360525846           0.023600367                     
  1318.987218031        1.431537986           0.023880142                     
  1320.439869761        1.524209142           0.024231349                     
  1321.894141801        1.606505394           0.024410729                     
  1323.350034154        1.635385752           0.024518647                     
  1324.807546817        1.656425595           0.024528767                     
  1326.266594512        1.704180837           0.024641436                     
  1327.727262519        1.725065827           0.024771139                     
  1329.189636116        1.739530563           0.024827448                     
  1330.653459466        1.705849409           0.024776843                     
  1332.119073686        1.705340266           0.024689039                     
  1333.586222938        1.683740973           0.024693385                     
  1335.054907221        1.654742599           0.024501501                     
  1336.525382375        1.593689203           0.024342717                     
  1337.997307281        1.582940936           0.024325725                     
  1339.470937778        1.560422540           0.024238591                     
  1340.946103307        1.511674523           0.024140650                     
  1342.423059706        1.532142878           0.024110208                     
  1343.901551137        1.541511774           0.024208923                     
  1345.381662879        1.519395471           0.024231746                     
  1346.863394933        1.541786671           0.024185079                     
