# Diamond_cryo_no_bc_open1_6vx6h at temperature 289.162 K.
# File generated by IDL:
# Instrument: NOMAD
#TOF                  Is/Iv                   Error
  1440.662621074        0.938146472           0.011385089                     
  1441.875947696        0.931391060           0.011389816                     
  1443.090308066        0.940761328           0.011385544                     
  1444.305849865        0.927239418           0.011386084                     
  1445.522277735        0.924381435           0.011345528                     
  1446.739887033        0.933729589           0.011343259                     
  1447.958234724        0.937491119           0.011338044                     
  1449.177911521        0.941155016           0.011347077                     
  1450.398474389        0.919864893           0.011303182                     
  1451.620218685        0.932193756           0.011281211                     
  1452.842701374        0.933187962           0.011318561                     
  1454.066513170        0.913469195           0.011289188                     
  1455.291211036        0.928835571           0.011292696                     
  1456.516942652        0.928714752           0.011268776                     
  1457.743708017        0.920656860           0.011292521                     
  1458.971359454        0.951096296           0.011337609                     
  1460.200339997        0.950254321           0.011347387                     
  1461.430206611        0.947688282           0.011344984                     
  1462.661106975        0.953513324           0.011326787                     
  1463.893041088        0.962156415           0.011357034                     
  1465.126156630        0.929641724           0.011336344                     
  1466.360010564        0.937757134           0.011323930                     
  1467.595193604        0.937851965           0.011299881                     
  1468.831262716        0.937348902           0.011285908                     
  1470.068217898        0.937308669           0.011311292                     
  1471.306502187        0.940329611           0.011294292                     
  1472.545672548        0.941656113           0.011281999                     
  1473.786024336        0.928901136           0.011248228                     
  1475.027262195        0.913456082           0.011237447                     
  1476.269829161        0.932863057           0.011223474                     
  1477.513134519        0.926041663           0.011252400                     
  1478.757621306        0.905246198           0.011236919                     
  1480.003141842        0.926663578           0.011203257                     
  1481.249548449        0.897636950           0.011170665                     
  1482.497284163        0.923073590           0.011174373                     
  1483.745905947        0.910191894           0.011219257                     
  1484.995709160        0.943582475           0.011189292                     
  1486.246398444        0.914513707           0.011168783                     
  1487.498269156        0.931339085           0.011254605                     
  1488.751025939        0.939847708           0.011245954                     
  1490.005111828        0.943346202           0.011194853                     
  1491.259936110        0.928559542           0.011223890                     
  1492.515941820        0.944427669           0.011225444                     
  1493.773128958        0.938373387           0.011231812                     
  1495.031202168        0.927169085           0.011207414                     
  1496.290456805        0.922333598           0.011197553                     
  1497.550597513        0.921905756           0.011143857                     
  1498.812067328        0.936228216           0.011184100                     
  1500.074423214        0.913495958           0.011168616                     
  1501.337960528        0.937693059           0.011157264                     
  1502.602383913        0.926214755           0.011189375                     
  1503.867841048        0.922354460           0.011114143                     
  1505.134627289        0.937846422           0.011171580                     
  1506.402299601        0.925037682           0.011132135                     
  1507.671153341        0.927461624           0.011072100                     
  1508.941040831        0.919599235           0.011096130                     
  1510.211962071        0.921476901           0.011088216                     
  1511.483917060        0.913089752           0.011082570                     
  1512.757053477        0.911052585           0.011045845                     
  1514.031075965        0.916719258           0.011056716                     
  1515.306279881        0.925151050           0.011023053                     
  1516.582665225        0.918693960           0.011052202                     
  1517.860084319        0.909376502           0.011057411                     
  1519.138537162        0.918621242           0.011059816                     
  1520.417876076        0.930835605           0.011073748                     
  1521.698544097        0.944929898           0.011113347                     
  1522.980245868        0.953946173           0.011099769                     
  1524.262981388        0.959685028           0.011129797                     
  1525.546750657        0.987572849           0.011191520                     
  1526.831849034        0.987237215           0.011155076                     
  1528.117685802        0.943778455           0.011106437                     
  1529.404851678        0.958457589           0.011114061                     
  1530.693051302        0.980083108           0.011155202                     
  1531.982136998        0.944048166           0.011113745                     
  1533.272551801        0.951186538           0.011110290                     
  1534.563852674        0.955250859           0.011141367                     
  1535.856482654        0.930976570           0.011089575                     
  1537.149998705        0.938364089           0.011028045                     
  1538.444843863        0.921151519           0.011026754                     
  1539.740575092        0.914040923           0.011034689                     
  1541.037487749        0.907963991           0.010983401                     
  1542.335434155        0.917949378           0.010981878                     
  1543.634414311        0.927972257           0.011000290                     
  1544.934575895        0.921447575           0.010996687                     
  1546.235771228        0.919088364           0.010964903                     
  1547.538147990        0.906829715           0.010977577                     
  1548.841558501        0.902323902           0.010934577                     
  1550.146150440        0.900033236           0.010929031                     
  1551.451776129        0.919732630           0.010891805                     
  1552.758583246        0.907824039           0.010900263                     
  1554.066276434        0.897411764           0.010886718                     
  1555.375151050        0.892392993           0.010859858                     
  1556.685354772        0.896468401           0.010883629                     
  1557.996296887        0.909424245           0.010878825                     
  1559.308715787        0.920429289           0.010819379                     
  1560.622020759        0.897692204           0.010777139                     
  1561.936507158        0.910236299           0.010820890                     
  1563.252027307        0.909588397           0.010806915                     
  1564.568728883        0.893966079           0.010794463                     
  1565.886464210        0.895834029           0.010759520                     
  1567.205233286        0.907772005           0.010784031                     
  1568.525331468        0.904864371           0.010806659                     
  1569.846463400        0.926982582           0.010783919                     
  1571.168776761        0.913257241           0.010797475                     
  1572.491976192        0.939902544           0.010786953                     
  1573.816504730        0.938912690           0.010854710                     
  1575.142067017        0.951441944           0.010809134                     
  1576.468810732        0.933774829           0.010814728                     
  1577.796588197        0.940332413           0.010796410                     
  1579.125399412        0.917694747           0.010759561                     
  1580.455539733        0.911864102           0.010781898                     
  1581.786861482        0.917328477           0.010788356                     
  1583.119069302        0.920098603           0.010790790                     
  1584.452310872        0.913872182           0.010741460                     
  1585.786881548        0.896325946           0.010732736                     
  1587.122485974        0.902149618           0.010697427                     
  1588.459419507        0.900865614           0.010732277                     
  1589.797239110        0.914278090           0.010745142                     
  1591.136387820        0.899352729           0.010765123                     
  1592.476422601        0.932954788           0.010790993                     
  1593.817786489        0.923423588           0.010805702                     
  1595.160184126        0.950753272           0.010811654                     
  1596.503615513        0.954905510           0.010826588                     
  1597.848376006        0.963856518           0.010835358                     
  1599.194170249        0.948731422           0.010809566                     
  1600.541145920        0.951263607           0.010791392                     
  1601.889155341        0.949033380           0.010799821                     
  1603.238346189        0.948135436           0.010738963                     
  1604.588718466        0.947684646           0.010760347                     
  1605.940272171        0.933909833           0.010682289                     
  1607.292859625        0.928230643           0.010684799                     
  1608.646480829        0.926706791           0.010686719                     
  1610.001578818        0.922272801           0.010693882                     
  1611.357562878        0.932445884           0.010668527                     
  1612.714876044        0.927388966           0.010643517                     
  1614.073075282        0.931736767           0.010632587                     
  1615.432603626        0.931180239           0.010657650                     
  1616.793165720        0.923679650           0.010659391                     
  1618.155056920        0.898822367           0.010626450                     
  1619.517834192        0.922776282           0.010639921                     
  1620.881792891        0.916615784           0.010654019                     
  1622.247228375        0.924914896           0.010629691                     
  1623.613402252        0.951782405           0.010668914                     
  1624.981052915        0.932372808           0.010647401                     
  1626.349589648        0.923574805           0.010633073                     
  1627.719603166        0.934688807           0.010649568                     
  1629.090502755        0.947440445           0.010651341                     
  1630.462731451        0.938691676           0.010646471                     
  1631.835846218        0.919326603           0.010620946                     
  1633.210142413        0.936984897           0.010659565                     
  1634.585915393        0.951813996           0.010648281                     
  1635.962722123        0.942257524           0.010643208                     
  1637.340562602        0.949142635           0.010671124                     
  1638.719584509        0.968668699           0.010676905                     
  1640.099935523        0.937549055           0.010643887                     
  1641.481172608        0.931047261           0.010644418                     
  1642.863886477        0.925514162           0.010626927                     
  1644.247486418        0.920629203           0.010588630                     
  1645.632267787        0.915384471           0.010579896                     
  1647.018525942        0.932323277           0.010581541                     
  1648.405817845        0.942520618           0.010594151                     
  1649.794143498        0.950200975           0.010661050                     
  1651.183650580        0.975493073           0.010692176                     
  1652.574486768        0.963888943           0.010681988                     
  1653.966209026        0.959842205           0.010655095                     
  1655.359408070        0.960018814           0.010657225                     
  1656.753640864        0.957232714           0.010660522                     
  1658.148907407        0.943113506           0.010614346                     
  1659.545650735        0.933588445           0.010624442                     
  1660.943575491        0.915041089           0.010601478                     
  1662.342386319        0.927940905           0.010598026                     
  1663.742526253        0.937076092           0.010580339                     
  1665.143847614        0.934823632           0.010579196                     
  1666.546202726        0.925711751           0.010556145                     
  1667.950034623        0.897576153           0.010478971                     
  1669.354752590        0.898938596           0.010490500                     
  1670.760799664        0.881479800           0.010450813                     
  1672.168028167        0.882196665           0.010416538                     
  1673.576585775        0.894987464           0.010439142                     
  1674.986177134        0.893213212           0.010392827                     
  1676.396802242        0.913015187           0.010424261                     
  1677.808904135        0.901164532           0.010407095                     
  1679.221892099        0.916817963           0.010428150                     
  1680.636356848        0.927641988           0.010411382                     
  1682.051855346        0.937799275           0.010469040                     
  1683.468682952        0.967466056           0.010479283                     
  1684.886544306        0.965457141           0.010496627                     
  1686.305734768        0.972208440           0.010482395                     
  1687.725958979        0.951847613           0.010434856                     
  1689.147364618        0.942692637           0.010379203                     
  1690.570247042        0.915527940           0.010358706                     
  1691.994015537        0.912223041           0.010361550                     
  1693.419260817        0.904606104           0.010346927                     
  1694.845539847        0.918080866           0.010370219                     
  1696.273147983        0.914359272           0.010367781                     
  1697.701789869        0.910436094           0.010344613                     
  1699.131760862        0.908382356           0.010366446                     
  1700.562765604        0.893716514           0.010336660                     
  1701.994951774        0.896766484           0.010318836                     
  1703.428614729        0.887885928           0.010309935                     
  1704.863459112        0.878468633           0.010292987                     
  1706.299337245        0.898186982           0.010322335                     
  1707.736396806        0.883124053           0.010287771                     
  1709.174933152        0.887643516           0.010294111                     
  1710.614355569        0.887459397           0.010307399                     
  1712.055254771        0.896727681           0.010296107                     
  1713.497187722        0.896174312           0.010328178                     
  1714.940302102        0.900317788           0.010308583                     
  1716.384893267        0.922400177           0.010351202                     
  1717.830665859        0.913944542           0.010334881                     
  1719.277324523        0.900851488           0.010330718                     
  1720.725459972        0.909630477           0.010313886                     
  1722.174776849        0.913001180           0.010289923                     
  1723.625275154        0.940372586           0.010343731                     
  1725.077102566        0.946358502           0.010350486                     
  1726.529963727        0.964986622           0.010394001                     
  1727.984153995        0.965921938           0.010395676                     
  1729.439673369        0.966049075           0.010380483                     
  1730.896374172        0.965692759           0.010387345                     
  1732.354108723        0.968777120           0.010399457                     
  1733.813172382        0.961914480           0.010393791                     
  1735.273565147        0.932587922           0.010339857                     
  1736.735139340        0.902114630           0.010280966                     
  1738.198042640        0.905076563           0.010299173                     
  1739.661832011        0.925936639           0.010287276                     
  1741.127098167        0.922455370           0.010280329                     
  1742.593693429        0.924531281           0.010304252                     
  1744.061470120        0.947238982           0.010326472                     
  1745.530428238        0.934334874           0.010309738                     
  1747.000420106        0.938436925           0.010323521                     
  1748.472036438        0.919594586           0.010288365                     
  1749.944538841        0.916325688           0.010253970                     
  1751.418665707        0.909664094           0.010237424                     
  1752.893678644        0.898005903           0.010205264                     
  1754.370168367        0.906885087           0.010213932                     
  1755.847691839        0.899281919           0.010183685                     
  1757.326692096        0.877767026           0.010137932                     
  1758.806873781        0.873858750           0.010163435                     
  1760.288089216        0.891880691           0.010153809                     
  1761.770781436        0.922607958           0.010164256                     
  1763.254655083        0.902115583           0.010109734                     
  1764.739857838        0.886990011           0.010114978                     
  1766.226094342        0.896996200           0.010122974                     
  1767.713955309        0.915608346           0.010130132                     
  1769.202702348        0.902078450           0.010086758                     
  1770.692926172        0.899141192           0.010082358                     
  1772.184183745        0.884336114           0.010099523                     
  1773.676770425        0.898406684           0.010061611                     
  1775.170833890        0.914122343           0.010081828                     
  1776.665931104        0.937702954           0.010140879                     
  1778.162357425        0.977273464           0.010198681                     
  1779.659965174        0.967135787           0.010186691                     
  1781.159049709        0.976730287           0.010211533                     
  1782.659167992        0.992899239           0.010209945                     
  1784.160763061        1.005863070           0.010239052                     
  1785.663391879        1.021324635           0.010262715                     
  1787.167349804        0.990930974           0.010216675                     
  1788.672636836        0.954352498           0.010158738                     
  1790.179252974        0.927330554           0.010094021                     
  1791.687050540        0.931251049           0.010093642                     
  1793.196029534        0.913519919           0.010068021                     
  1794.706485314        0.905532002           0.010068046                     
  1796.217974842        0.927464306           0.010099072                     
  1797.730941156        0.938642800           0.010106041                     
  1799.245088898        0.918880045           0.010089178                     
  1800.760418068        0.916406631           0.010071034                     
  1802.277224024        0.912508070           0.010048675                     
  1803.795359085        0.909902871           0.010015567                     
  1805.314527896        0.885027528           0.010015581                     
  1806.835025814        0.879244149           0.010021759                     
  1808.357000517        0.876353383           0.009974021                     
  1809.880008970        0.885729611           0.009967793                     
  1811.404494207        0.867844105           0.009931505                     
  1812.930013194        0.894103229           0.009964175                     
  1814.456861288        0.904689550           0.009978805                     
  1815.985333845        0.910773039           0.009992110                     
  1817.514987831        0.916050792           0.009986110                     
  1819.045675565        0.931451499           0.009993252                     
  1820.577692407        0.950458646           0.010043540                     
  1822.111186033        0.974047005           0.010085478                     
  1823.645861088        0.978091002           0.010077031                     
  1825.182012928        0.960963488           0.010044731                     
  1826.719198517        0.937220633           0.010011105                     
  1828.257565534        0.932574570           0.009984061                     
  1829.797557015        0.915047944           0.009952967                     
  1831.338877602        0.922628760           0.009985357                     
  1832.881231940        0.949912190           0.010018580                     
  1834.424915383        0.985774100           0.010083058                     
  1835.970075612        0.975866973           0.010087364                     
  1837.516417268        0.950841844           0.010055462                     
  1839.064235710        0.932328343           0.010001531                     
  1840.613087902        0.916898727           0.009968220                     
  1842.163416878        0.893853962           0.009908343                     
  1843.714927283        0.873992980           0.009901007                     
  1845.268062151        0.873755455           0.009897182                     
  1846.822083090        0.865940034           0.009837114                     
  1848.377433135        0.867216706           0.009866299                     
  1849.934407645        0.857992649           0.009856360                     
  1851.492415904        0.897727191           0.009883647                     
  1853.052048626        0.911146283           0.009884001                     
  1854.612715098        0.933447301           0.009921084                     
  1856.174858355        0.938829720           0.009939815                     
  1857.738183040        0.948632956           0.009943366                     
  1859.302984510        0.957466424           0.009944000                     
  1860.868967409        0.996454656           0.009999294                     
  1862.436131735        1.011468053           0.010035030                     
  1864.004920525        1.016747355           0.010046067                     
  1865.575038421        0.996654510           0.009969099                     
  1867.146337746        0.966177940           0.009908969                     
  1868.718818499        0.930241406           0.009851666                     
  1870.292923715        0.914153099           0.009804279                     
  1871.868062681        0.888926446           0.009760645                     
  1873.444826110        0.895400941           0.009768527                     
  1875.022623289        0.904696703           0.009775076                     
  1876.601749574        0.917823136           0.009791758                     
  1878.182500323        0.914796174           0.009796946                     
  1879.764580179        0.894139767           0.009764418                     
  1881.347693784        0.899339020           0.009769594                     
  1882.932284175        0.900330842           0.009772363                     
  1884.518203671        0.883978963           0.009756180                     
  1886.105452275        0.888732791           0.009777497                     
  1887.694177663        0.859610558           0.009730280                     
  1889.283936801        0.847697377           0.009720111                     
  1890.875172725        0.857153356           0.009710471                     
  1892.467885433        0.876084864           0.009727567                     
  1894.061927248        0.880021095           0.009752793                     
  1895.657150490        0.915604949           0.009829887                     
  1897.253702840        0.942244470           0.009858001                     
  1898.851879653        0.956045926           0.009864665                     
  1900.451090215        0.953445256           0.009862537                     
  1902.051925242        0.980739176           0.009892896                     
  1903.653794017        1.011000991           0.009979937                     
  1905.257139578        1.047358274           0.010050011                     
  1906.861961924        1.048412085           0.010039286                     
  1908.468113376        1.021888971           0.009981402                     
  1910.075446257        0.962050319           0.009867277                     
  1911.684108244        0.928983569           0.009804851                     
  1913.294394695        0.920159161           0.009781212                     
  1914.905862573        0.907095492           0.009767409                     
  1916.518807237        0.900002718           0.009761285                     
  1918.132933329        0.954224229           0.009822329                     
  1919.748683884        0.987829149           0.009869445                     
  1921.365468189        0.960898817           0.009833048                     
  1922.983876958        0.948933542           0.009833361                     
  1924.603467155        0.921459138           0.009772585                     
  1926.224386458        0.938864350           0.009786454                     
  1927.846930225        0.925441563           0.009747769                     
  1929.470507741        0.913648009           0.009711078                     
  1931.095709721        0.903760135           0.009683738                     
  1932.722240808        0.876080692           0.009635666                     
  1934.350101001        0.860342801           0.009596771                     
  1935.979290300        0.856490433           0.009584046                     
  1937.609956385        0.840494692           0.009539690                     
  1939.241951576        0.862231970           0.009575626                     
  1940.875128196        0.871269941           0.009588220                     
  1942.510076957        0.903920829           0.009629646                     
  1944.146207147        0.904184997           0.009609142                     
  1945.783666443        0.903745115           0.009628100                     
  1947.422307167        0.885039508           0.009597643                     
  1949.062720033        0.910519838           0.009628626                     
  1950.704314328        0.919668376           0.009656653                     
  1952.347385407        0.913701832           0.009639679                     
  1953.991637915        0.903868198           0.009617012                     
  1955.637367207        0.879800141           0.009565515                     
  1957.284720963        0.861588359           0.009527454                     
  1958.933403826        0.857436717           0.009521365                     
  1960.583120438        0.847992301           0.009473295                     
  1962.234461514        0.854453862           0.009475431                     
  1963.887279375        0.882093728           0.009542959                     
  1965.541278664        0.913631260           0.009592474                     
  1967.196902417        0.938923180           0.009632179                     
  1968.853707598        0.905560076           0.009566851                     
  1970.511841885        0.883998692           0.009531581                     
  1972.171748314        0.886187077           0.009525019                     
  1973.832836172        0.891917884           0.009525908                     
  1975.495253135        0.883386433           0.009502592                     
  1977.158999206        0.877714097           0.009468866                     
  1978.824517419        0.869720757           0.009441599                     
  1980.491069381        0.855307400           0.009428819                     
  1982.159245807        0.835419059           0.009416490                     
  1983.828751339        0.838697076           0.009415063                     
  1985.499438299        0.850083590           0.009417427                     
  1987.171897402        0.878877163           0.009464574                     
  1988.845833289        0.906954050           0.009519385                     
  1990.520802927        0.952192247           0.009614004                     
  1992.197249349        0.969100118           0.009641221                     
  1993.875320235        0.962571979           0.009630819                     
  1995.554572548        0.947427571           0.009598322                     
  1997.235597004        0.939110935           0.009559258                     
  1998.917655210        0.939964831           0.009548818                     
  2000.601337879        0.942576408           0.009561939                     
  2002.286349655        0.953659713           0.009566633                     
  2003.972838216        0.927109540           0.009492369                     
  2005.660655883        0.902709663           0.009442690                     
  2007.349802657        0.873244226           0.009385788                     
  2009.040721573        0.872283161           0.009386811                     
  2010.732674238        0.860348046           0.009367361                     
  2012.426399046        0.858166456           0.009348891                     
